date,text,sentiment,mood,clean_text,city,temp,humidity,weather
2009-06-18 06:56:31,it seems that I'm going to lose the big #lgp2009's feast   I hope you enjoy it as much as I did!,0,sad,it seems that im going to lose the big s feast   i hope you enjoy it as much as i did,Ahmedabad,31.42,58,Clouds
2009-05-17 11:49:45,@Shadows1990 Oh dear  should go out when your better ,0,sad, oh dear  should go out when your better ,Jaipur,34.37,42,Clouds
2009-06-14 22:23:41,@samantha247 Luckyyyy. I want to ding dong ditch with ya'll. Jealous. ,0,sad, luckyyyy i want to ding dong ditch with yall jealous ,Lucknow,29.99,69,Clouds
2009-05-31 15:01:41,@Remy_Foster LOL I'm in your favourites 3 times!!! ,4,happy, lol im in your favourites  times ,Delhi,34.12,51,Clouds
2009-06-07 00:27:34,"@Destini41 Have a safe trip, Desti, and have lots of fun!!! Hope you can tweet us a lot  And give @crystalchappell 4700 kisses from us",4,happy, have a safe trip desti and have lots of fun hope you can tweet us a lot  and give   kisses from us,Mumbai,27.72,82,Clouds
2009-06-07 13:27:33,@ryanstar http://twitpic.com/6ub7v - Great view ,4,happy,   great view ,Bangalore,23.83,77,Clouds
2009-06-05 15:15:25,mmm taco doritos=heaven in my mouth ,4,happy,mmm taco doritosheaven in my mouth ,Chennai,29.34,81,Clouds
2009-05-30 08:52:39,@MandyyJirouxx morning already ,0,sad, morning already ,Kolkata,28.74,81,Clouds
2009-06-01 09:11:41,"MTV Movie Awards yesterday: congrats Robert, Kristen, Miley and the Twilight's makers.  &lt;3",4,happy,mtv movie awards yesterday congrats robert kristen miley and the twilights makers  lt,Hyderabad,23.13,89,Clouds
2009-06-25 01:53:23,http://twitpic.com/8cwzd - the swimming pool of our hotel... that makes me dream of summer... in Vienna we have so far no summer ,0,sad,  the swimming pool of our hotel that makes me dream of summer in vienna we have so far no summer ,Pune,24.11,72,Clouds
2009-05-29 00:41:49,"Plans for today: Lunch with my darling Leila, getting my hair cut... Ok, that's the good part ",4,happy,plans for today lunch with my darling leila getting my hair cut ok thats the good part ,Ahmedabad,31.42,58,Clouds
2009-06-06 08:20:56,@cocababy202 hahaha it washed all the sick off of me. ,4,happy, hahaha it washed all the sick off of me ,Jaipur,34.37,42,Clouds
2009-05-30 17:07:42,@SasaLoves I'm here princess!  Need to try to eat something before I drink. Still having waves of nausea - I should have napped ,0,sad, im here princess  need to try to eat something before i drink still having waves of nausea  i should have napped ,Lucknow,29.99,69,Clouds
2009-04-07 03:08:34,Issue of Echelon?..Are they behind some Botnets also? ..you can watch...http://tinyurl.com/c8dns8  ah..but dont think like that ,4,happy,issue of echelonare they behind some botnets also you can watch  ahbut dont think like that ,Delhi,34.12,51,Clouds
2009-06-07 19:33:33,"@IsadoraR hooray for your english being done , but we are screwed for everything else ",0,sad, hooray for your english being done  but we are screwed for everything else ,Mumbai,27.72,82,Clouds
2009-04-07 03:19:20,No 12-hour coma today. I had a nightmare that shook me awake. ,0,sad,no hour coma today i had a nightmare that shook me awake ,Bangalore,23.83,77,Clouds
2009-06-15 09:26:08,@SenseiRAM We missed you ,4,happy, we missed you ,Chennai,29.34,81,Clouds
2009-06-15 17:57:48,"@jonasbrothers dear nick jonas, please teach me how to play the glockenspiel. that is just about the coolest instrument name ever. ",4,happy, dear nick jonas please teach me how to play the glockenspiel that is just about the coolest instrument name ever ,Kolkata,28.74,81,Clouds
2009-06-19 16:25:36,3 hours till SD. longest trip ever. Never again. Ate a salad n pasta at dinner n couldn't even finish my pasta. ,0,sad, hours till sd longest trip ever never again ate a salad n pasta at dinner n couldnt even finish my pasta ,Hyderabad,23.13,89,Clouds
2009-06-02 15:17:10,#goodsex get the itus ,4,happy, get the itus ,Pune,24.11,72,Clouds
2009-06-20 12:09:32,Watching ''The Cleaner'' &amp; taking care of wifey. She's sick. ,0,sad,watching the cleaner amp taking care of wifey shes sick ,Ahmedabad,31.42,58,Clouds
2009-04-19 09:30:19,Drinking coffee ,4,happy,drinking coffee ,Jaipur,34.37,42,Clouds
2009-05-29 20:37:55,Good morning everyone in this twitter world! Bangun jam segini mulu  http://myloc.me/23fl,0,sad,good morning everyone in this twitter world bangun jam segini mulu  ,Lucknow,29.99,69,Clouds
2009-05-17 04:56:54,"Atlantis &amp; Hubble current location now is above Indonesia. Wave your hand guys, wave!  #fb",4,happy,atlantis amp hubble current location now is above indonesia wave your hand guys wave  ,Delhi,34.12,51,Clouds
2009-05-02 23:44:50,Another loser: i lost the game  http://tinyurl.com/cfz2lj,0,sad,another loser i lost the game  ,Mumbai,27.72,82,Clouds
2009-06-15 20:18:22,stuck at home in Temecula for the night  someone come save me pleaseeeeee!,0,sad,stuck at home in temecula for the night  someone come save me pleaseeeeee,Bangalore,23.83,77,Clouds
2009-05-04 04:18:33,@rhyanoutrageous thank you ,4,happy, thank you ,Chennai,29.34,81,Clouds
2009-06-15 21:11:21,@MeiNg I'll settle for The Last Lecture by Randy Pausch instead. He is inspirational. ,4,happy, ill settle for the last lecture by randy pausch instead he is inspirational ,Kolkata,28.74,81,Clouds
2009-04-19 23:26:51,going to bed.  i wish the hubby had more time off ,0,sad,going to bed  i wish the hubby had more time off ,Hyderabad,23.13,89,Clouds
2009-06-18 20:57:27,David started basic Wednesday and they took his phone for who knows how long... missing his voice and his kisses ,0,sad,david started basic wednesday and they took his phone for who knows how long missing his voice and his kisses ,Pune,24.11,72,Clouds
2009-06-04 09:07:44,@Curiosafmmb  Dave yeah I prefer David actually!!. Yes he was Bill from Kill Bill. From what Ive hearded he had hung himslef ... ,0,sad,  dave yeah i prefer david actually yes he was bill from kill bill from what ive hearded he had hung himslef  ,Ahmedabad,31.42,58,Clouds
2009-06-21 08:53:46,@d33pak ya...but m missing my &quot;beeryani&quot; on the weekends ,0,sad, yabut m missing my quotbeeryaniquot on the weekends ,Jaipur,34.37,42,Clouds
2009-06-20 01:52:41,so bored !  i want the Sims to hurry up and download,0,sad,so bored   i want the sims to hurry up and download,Lucknow,29.99,69,Clouds
2009-06-19 17:49:06,@persef I would gladly have him back in exchange for my sandwich though ,0,sad, i would gladly have him back in exchange for my sandwich though ,Delhi,34.12,51,Clouds
2009-05-29 15:54:26,"@Boyislost Ok im gona go  but I dont want to be close with anyone atm, sry if it takes a min to reply im at work so i have to hide twitter",4,happy, ok im gona go  but i dont want to be close with anyone atm sry if it takes a min to reply im at work so i have to hide twitter,Mumbai,27.72,82,Clouds
2009-05-31 04:23:40,@aeroform Naptime for me. Can't keep my eyes open. ,0,sad, naptime for me cant keep my eyes open ,Bangalore,23.83,77,Clouds
2009-05-29 23:34:13,"fed up with Windows, so Ubuntu Netbook Remix Edition is now on Kaylee ",4,happy,fed up with windows so ubuntu netbook remix edition is now on kaylee ,Chennai,29.34,81,Clouds
2009-04-07 02:27:28,I will never like getting up at 5 am  dumb work schedule.,0,sad,i will never like getting up at  am  dumb work schedule,Kolkata,28.74,81,Clouds
2009-06-19 11:58:27,@DVDeMm Want my Amazon box to arrive.  Probably Royal Mail playing football with it!,0,sad, want my amazon box to arrive  probably royal mail playing football with it,Hyderabad,23.13,89,Clouds
2009-06-02 01:38:41,"@dougiedaydream well yes but with a trilby, red wayfarers and a vintage casio watch in tow. i thought i looked good. ",0,sad, well yes but with a trilby red wayfarers and a vintage casio watch in tow i thought i looked good ,Pune,24.11,72,Clouds
2009-05-17 20:40:31,@KellyOlexa it is like boxers under pants....It is to be FREE or not to BE FREE!!!! ,4,happy, it is like boxers under pantsit is to be free or not to be free ,Ahmedabad,31.42,58,Clouds
2009-06-20 22:55:35,@GoCheeksGo i tried to vote but my phone sucks and wouldn't let me ,0,sad, i tried to vote but my phone sucks and wouldnt let me ,Jaipur,34.37,42,Clouds
2009-05-29 12:13:27,@mileycyrus voting has closed ,0,sad, voting has closed ,Lucknow,29.99,69,Clouds
2009-05-18 02:27:27,@SashaKane - That's a great mood to be in. Do you mind if I borrow it for this week?! ,4,happy,  thats a great mood to be in do you mind if i borrow it for this week ,Delhi,34.12,51,Clouds
2009-06-21 09:14:12,@TheRealAD aw poor baby ,0,sad, aw poor baby ,Mumbai,27.72,82,Clouds
2009-06-07 00:36:12,Photo: suneoke: saddens me that sheâs taken  *tear* lol http://tumblr.com/xgo1z1owl,0,sad,photo suneoke saddens me that shes taken  tear lol ,Bangalore,23.83,77,Clouds
2009-05-16 20:24:14,Then - Brad Paisley ,4,happy,then  brad paisley ,Chennai,29.34,81,Clouds
2009-06-15 15:17:33,giving up on having a job this summer. Managers continue to fail to call me. Looks like its going to be a long broke year. ,0,sad,giving up on having a job this summer managers continue to fail to call me looks like its going to be a long broke year ,Kolkata,28.74,81,Clouds
2009-06-16 23:41:55,Rumours OS 3 being released when Apple employees get into work (9am). Therefore 5pm uk time ,0,sad,rumours os  being released when apple employees get into work am therefore pm uk time ,Hyderabad,23.13,89,Clouds
2009-06-07 09:25:12,uni. home work ,0,sad,uni home work ,Pune,24.11,72,Clouds
2009-06-25 07:35:26,enjoying my week off...now comes the busy part... ,0,sad,enjoying my week offnow comes the busy part ,Ahmedabad,31.42,58,Clouds
2009-06-06 03:31:42,"@BecM49 i am, thanks (: i'll put you in mine ",4,happy, i am thanks  ill put you in mine ,Jaipur,34.37,42,Clouds
2009-06-01 02:28:26,"Checking in  Good morning twitter fam! I'm in Miami, up bright and early, ready to hit the gym! xo",4,happy,checking in  good morning twitter fam im in miami up bright and early ready to hit the gym xo,Lucknow,29.99,69,Clouds
2009-05-29 12:53:45,@NickHexum Please play Daisy Cutter+Jackpot+the rest of Uplifter in Atlanta. That'd be a pretty good 4th of July. ,4,happy, please play daisy cutterjackpotthe rest of uplifter in atlanta thatd be a pretty good th of july ,Delhi,34.12,51,Clouds
2009-05-31 23:23:03,"Bank card fraud victim  $1,600 spent in 24hs. $400 at Celebrities, $400 at Richards on Richards and $800 at Safeway.",0,sad,bank card fraud victim   spent in hs  at celebrities  at richards on richards and  at safeway,Mumbai,27.72,82,Clouds
2009-06-07 04:38:07,has to go. bye  http://plurk.com/p/z2e6x,4,happy,has to go bye  ,Bangalore,23.83,77,Clouds
2009-05-30 19:54:56,taking a bath..and then go to the chruch!! ,4,happy,taking a bathand then go to the chruch ,Chennai,29.34,81,Clouds
2009-05-01 20:44:01,"not good, not good. ",0,sad,not good not good ,Kolkata,28.74,81,Clouds
2009-05-31 04:16:25,"@mr_billiam did you get your yabbies and your yobbos mixed up, or something?  ",4,happy, did you get your yabbies and your yobbos mixed up or something  ,Hyderabad,23.13,89,Clouds
2009-05-10 07:33:41,@peanut2468 basically i was going 2 go 2 ur casa as soon as i got my license but u wernt home so... ,4,happy, basically i was going  go  ur casa as soon as i got my license but u wernt home so ,Pune,24.11,72,Clouds
2009-06-15 00:42:07,cold and flu tablets = EPIC FAIL. they dont even work ,0,sad,cold and flu tablets  epic fail they dont even work ,Ahmedabad,31.42,58,Clouds
2009-06-22 15:00:35,@TheWayIRoll I don't know where is she... but I miss her  ahah goodnight honey! n.n,0,sad, i dont know where is she but i miss her  ahah goodnight honey nn,Jaipur,34.37,42,Clouds
2009-05-10 09:07:24,tired  and beleives early mornings should be illegal!,0,sad,tired  and beleives early mornings should be illegal,Lucknow,29.99,69,Clouds
2009-06-06 14:49:40,"@dontforgetchaos aaah, sorry, you know i love you really!! hee hee  ;)",4,happy, aaah sorry you know i love you really hee hee  ,Delhi,34.12,51,Clouds
2009-05-04 06:49:18,@FredroC1469 most of the time ,4,happy, most of the time ,Mumbai,27.72,82,Clouds
2009-05-29 17:53:54,"Oven has been on since 3:15... that's almost 3 hours!  3 loaves (1 cinnamon bread) &amp; 2.5 batches of rolls are baked. scones, not made yet ",0,sad,oven has been on since  thats almost  hours   loaves  cinnamon bread amp  batches of rolls are baked scones not made yet ,Bangalore,23.83,77,Clouds
2009-06-17 05:40:50,"@Em_Love yes, and FOH played at my friends school  how unfair?",0,sad, yes and foh played at my friends school  how unfair,Chennai,29.34,81,Clouds
2009-05-01 23:24:03,man... I'll miss the JRuby on Google App Engine talk at #railsconf ,0,sad,man ill miss the jruby on google app engine talk at  ,Kolkata,28.74,81,Clouds
2009-06-19 00:10:41,friday night and no 1 to go party wit im a loner in my own country ,0,sad,friday night and no  to go party wit im a loner in my own country ,Hyderabad,23.13,89,Clouds
2009-05-22 07:09:46,"@Stella_Holman no, orkut? ",4,happy, no orkut ,Pune,24.11,72,Clouds
2009-05-29 13:29:32,"oh no, i need new work shoes...i broke this one! ",0,sad,oh no i need new work shoesi broke this one ,Ahmedabad,31.42,58,Clouds
2009-05-31 02:06:45,@paulpuddifoot your pic/avatar is gone ,0,sad, your picavatar is gone ,Jaipur,34.37,42,Clouds
2009-05-02 03:59:08,"Ahh, I'm stuck... For my birthday I can either get a new phone (SMSNG Omnia) or I can get a Sky box in my room... HELP! Idk what to doooo ",0,sad,ahh im stuck for my birthday i can either get a new phone smsng omnia or i can get a sky box in my room help idk what to doooo ,Lucknow,29.99,69,Clouds
2009-06-16 06:30:34,@jmaxxz sssshhhhh....I run both at work ,4,happy, sssshhhhhi run both at work ,Delhi,34.12,51,Clouds
2009-06-22 16:00:37,Praying! I live like an hour away from where it happened. ,0,sad,praying i live like an hour away from where it happened ,Mumbai,27.72,82,Clouds
2009-05-29 08:54:05,at work  then back to my baby's house ,0,sad,at work  then back to my babys house ,Bangalore,23.83,77,Clouds
2009-05-02 02:42:05,going to 3 Horseshoes in Radnage for lunch with friends. Should be good! ,4,happy,going to  horseshoes in radnage for lunch with friends should be good ,Chennai,29.34,81,Clouds
2009-05-31 04:22:48,don't want to do my maths exam tomozz  iv left school for good  why make us come back and do them ,0,sad,dont want to do my maths exam tomozz  iv left school for good  why make us come back and do them ,Kolkata,28.74,81,Clouds
2009-06-06 12:46:43,@KatiaDominos lmao yeah it is xD &amp; omg i put joe dancing to single ladies on my ipod!!! ,4,happy, lmao yeah it is xd amp omg i put joe dancing to single ladies on my ipod ,Hyderabad,23.13,89,Clouds
2009-06-22 17:08:56,"F to the Y to the I: I'm now home, but my stupid phone is still @ the office, so don't bother calling or texting me tonight. ",0,sad,f to the y to the i im now home but my stupid phone is still  the office so dont bother calling or texting me tonight ,Pune,24.11,72,Clouds
